game_id,season,neutral_site,gametime,conference_game,attendance,venue_zip,venue_name,venue_capacity,h_market,h_id,h_alias,h_conf_alias,h_points_game,h_rank,a_market,a_id,a_alias,a_conf_alias,a_points_game,a_rank,h_long_name,a_long_name,h_avg_attendence,h_m_enroll,h_f_enroll,h_t_enroll,h_budget,h_ppg,h_oppg,a_avg_attendence,a_m_enroll,a_f_enroll,a_t_enroll,a_budget,a_ppg,a_oppg,d_spread,d_avg_attendence,d_m_enroll,d_f_enroll,d_t_enroll,d_budget,d_ppg,d_oppg,outcome
750079c4-6fde-4b80-8f72-400a9eefd109,2017,False,2018-02-18 20:00:00.000000 UTC,True,1184.0,24141,Dedmon Center,3205.0,Radford,f2cf9ba2-ac8c-4d92-8e7a-48dd88e8f40b,RAD,BIGSOUTH,74,0,Presbyterian,b06b63b0-20e6-4c78-bdcf-5feac3d7995e,PRE,BIGSOUTH,68,0,Radford University,Presbyterian College,19620,2067,3411,5478,1913286,72.0,71.5,5919,439,434,873,1218554,74.8,73.1,6,13701,1628,2977,4605,694732,-2.8,-1.6,1
6a2d642b-00f7-4c7a-adf7-9c21db7d80b4,2017,False,2018-01-16 00:00:00.000000 UTC,True,1134.0,27262,Millis Athletic Convocation Center,1750.0,High Point,a311188e-1259-4fda-b0ea-c47cb52694b1,HP,BIGSOUTH,73,0,Presbyterian,b06b63b0-20e6-4c78-bdcf-5feac3d7995e,PRE,BIGSOUTH,49,0,High Point University,Presbyterian College,50014,2203,2722,4925,2543376,83.9,74.4,5919,439,434,873,1218554,74.8,73.1,24,44095,1764,2288,4052,1324822,9.1,1.3,1
17579046-634c-4a30-88d8-b0bf4a374ee1,2017,False,2018-02-28 00:00:00.000000 UTC,False,,29406,The Buc Dome,881.0,Charleston Southern,a3fef707-e4fc-48a0-82f1-f4ef01b76f45,CHSO,BIGSOUTH,68,0,Presbyterian,b06b63b0-20e6-4c78-bdcf-5feac3d7995e,PRE,BIGSOUTH,51,0,Charleston Southern University,Presbyterian College,8972,928,1655,2583,1451686,67.6,73.7,5919,439,434,873,1218554,74.8,73.1,17,3053,489,1221,1710,233132,-7.2,0.6,1
755bc084-85f1-4758-b864-325adcb65adc,2017,False,2018-01-25 00:30:00.000000 UTC,True,686.0,29406,The Buc Dome,881.0,Charleston Southern,a3fef707-e4fc-48a0-82f1-f4ef01b76f45,CHSO,BIGSOUTH,49,0,Presbyterian,b06b63b0-20e6-4c78-bdcf-5feac3d7995e,PRE,BIGSOUTH,57,0,Charleston Southern University,Presbyterian College,8972,928,1655,2583,1451686,67.6,73.7,5919,439,434,873,1218554,74.8,73.1,-8,3053,489,1221,1710,233132,-7.2,0.6,1
df4e3827-d1f1-4189-a1c3-6bb07c49bffd,2017,False,2018-01-06 21:00:00.000000 UTC,True,2216.0,24502,Vines Center,8085.0,Liberty,559db90c-741f-40d1-aa81-3fdd1d4889f3,LIB,BIGSOUTH,60,0,Presbyterian,b06b63b0-20e6-4c78-bdcf-5feac3d7995e,PRE,BIGSOUTH,48,0,Liberty University,Presbyterian College,64769,13116,17872,30988,5080657,73.8,65.5,5919,439,434,873,1218554,74.8,73.1,12,58850,12677,17438,30115,3862103,-1.0,-7.6,1
4f616ce9-207d-467e-ab2f-f1422b1bf42e,2017,False,2018-02-24 21:30:00.000000 UTC,True,2086.0,27506,John W. Pope Jr. Convocation Center,3095.0,Campbell,6e5dfe2c-28cc-411f-b846-af8436093ab2,CAMP,BIGSOUTH,72,0,Presbyterian,b06b63b0-20e6-4c78-bdcf-5feac3d7995e,PRE,BIGSOUTH,56,0,Campbell University,Presbyterian College,18293,1130,1335,2465,1949494,71.0,72.1,5919,439,434,873,1218554,74.8,73.1,16,12374,691,901,1592,730940,-3.8,-1.0,1
2a5150a1-f90c-4474-8011-3288a33abcda,2017,False,2018-02-08 00:00:00.000000 UTC,True,655.0,29730,Winthrop Coliseum,6100.0,Winthrop,ca441726-0c57-4456-b1e7-fff098484fb5,WIN,BIGSOUTH,63,0,Presbyterian,b06b63b0-20e6-4c78-bdcf-5feac3d7995e,PRE,BIGSOUTH,49,0,Winthrop University,Presbyterian College,15692,1063,2110,3173,1619253,77.3,71.5,5919,439,434,873,1218554,74.8,73.1,14,9773,624,1676,2300,400699,2.5,-1.6,1
537c45fe-b949-4529-9f1a-ee6c23d29ac7,2017,False,2018-01-04 00:00:00.000000 UTC,True,473.0,23707,Willett Hall,1807.0,Longwood,600aad0e-85e7-4db8-be0b-94ba02a08e55,LONG,BIGSOUTH,65,0,Presbyterian,b06b63b0-20e6-4c78-bdcf-5feac3d7995e,PRE,BIGSOUTH,78,0,Longwood University,Presbyterian College,19716,878,1991,2869,2789028,74.7,68.5,5919,439,434,873,1218554,74.8,73.1,-13,13797,439,1557,1996,1570474,-0.1,-4.6,0
f0380540-11e7-4858-9085-cef27b3979dc,2017,False,2018-02-23 00:00:00.000000 UTC,True,2978.0,28804,Kimmel Arena,3200.0,UNC Asheville,ad9fce12-6b1a-400c-bcbe-29d84d065fc0,UNCA,BIGSOUTH,89,0,Winthrop,ca441726-0c57-4456-b1e7-fff098484fb5,WIN,BIGSOUTH,75,0,University of North Carolina at Asheville,Winthrop University,19156,1041,1478,2519,1111353,81.9,70.5,15692,1063,2110,3173,1619253,77.3,71.5,14,3464,-22,-632,-654,-507900,4.6,-1.0,1
84eb1885-95d3-49a9-8c3f-e296cc8a50c0,2017,True,2018-03-02 23:00:00.000000 UTC,False,2318.0,28804,Kimmel Arena,3200.0,Radford,f2cf9ba2-ac8c-4d92-8e7a-48dd88e8f40b,RAD,BIGSOUTH,61,0,Winthrop,ca441726-0c57-4456-b1e7-fff098484fb5,WIN,BIGSOUTH,52,0,Radford University,Winthrop University,19620,2067,3411,5478,1913286,72.0,71.5,15692,1063,2110,3173,1619253,77.3,71.5,9,3928,1004,1301,2305,294033,-5.3,0.0,1
4453639e-bf99-4819-9089-4718a6bff0d4,2017,False,2018-01-04 00:00:00.000000 UTC,True,634.0,24141,Dedmon Center,3205.0,Radford,f2cf9ba2-ac8c-4d92-8e7a-48dd88e8f40b,RAD,BIGSOUTH,85,0,Winthrop,ca441726-0c57-4456-b1e7-fff098484fb5,WIN,BIGSOUTH,79,0,Radford University,Winthrop University,19620,2067,3411,5478,1913286,72.0,71.5,15692,1063,2110,3173,1619253,77.3,71.5,6,3928,1004,1301,2305,294033,-5.3,0.0,1
daeda0ed-5bd3-43b0-8912-2d2e1952917c,2017,False,2018-02-11 00:00:00.000000 UTC,True,1342.0,27262,Millis Athletic Convocation Center,1750.0,High Point,a311188e-1259-4fda-b0ea-c47cb52694b1,HP,BIGSOUTH,70,0,Winthrop,ca441726-0c57-4456-b1e7-fff098484fb5,WIN,BIGSOUTH,82,0,High Point University,Winthrop University,50014,2203,2722,4925,2543376,83.9,74.4,15692,1063,2110,3173,1619253,77.3,71.5,-12,34322,1140,612,1752,924123,6.6,2.9,0
d223f3e2-dbc4-4944-bdb7-1835e2a0bc6e,2017,False,2018-01-13 00:30:00.000000 UTC,True,881.0,29406,The Buc Dome,881.0,Charleston Southern,a3fef707-e4fc-48a0-82f1-f4ef01b76f45,CHSO,BIGSOUTH,53,0,Winthrop,ca441726-0c57-4456-b1e7-fff098484fb5,WIN,BIGSOUTH,64,0,Charleston Southern University,Winthrop University,8972,928,1655,2583,1451686,67.6,73.7,15692,1063,2110,3173,1619253,77.3,71.5,-11,-6720,-135,-455,-590,-167567,-9.7,2.2,0
be50270c-492e-4a48-8371-51517b2513f3,2017,False,2018-02-02 00:00:00.000000 UTC,True,2422.0,24502,Vines Center,8085.0,Liberty,559db90c-741f-40d1-aa81-3fdd1d4889f3,LIB,BIGSOUTH,77,0,Winthrop,ca441726-0c57-4456-b1e7-fff098484fb5,WIN,BIGSOUTH,61,0,Liberty University,Winthrop University,64769,13116,17872,30988,5080657,73.8,65.5,15692,1063,2110,3173,1619253,77.3,71.5,16,49077,12053,15762,27815,3461404,-3.5,-6.0,1
c15f4479-bfb2-4c26-a70a-1f1947f7594a,2017,False,2018-01-06 19:00:00.000000 UTC,True,1620.0,27506,John W. Pope Jr. Convocation Center,3095.0,Campbell,6e5dfe2c-28cc-411f-b846-af8436093ab2,CAMP,BIGSOUTH,88,0,Winthrop,ca441726-0c57-4456-b1e7-fff098484fb5,WIN,BIGSOUTH,77,0,Campbell University,Winthrop University,18293,1130,1335,2465,1949494,71.0,72.1,15692,1063,2110,3173,1619253,77.3,71.5,11,2601,67,-775,-708,330241,-6.3,0.6,1
21c46619-714c-472d-9eb0-e6d01de1bf7c,2017,False,2018-01-21 21:00:00.000000 UTC,True,433.0,29325,Templeton Physical Education Center,2300.0,Presbyterian,b06b63b0-20e6-4c78-bdcf-5feac3d7995e,PRE,BIGSOUTH,68,0,Winthrop,ca441726-0c57-4456-b1e7-fff098484fb5,WIN,BIGSOUTH,81,0,Presbyterian College,Winthrop University,5919,439,434,873,1218554,74.8,73.1,15692,1063,2110,3173,1619253,77.3,71.5,-13,-9773,-624,-1676,-2300,-400699,-2.5,1.6,0
3530d668-b7fa-47cc-be93-2fdeb98b40a2,2017,False,2017-11-25 00:00:00.000000 UTC,False,7197.0,36849,Auburn Arena,9121.0,Auburn,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,AUB,SEC,119,0,Winthrop,ca441726-0c57-4456-b1e7-fff098484fb5,WIN,BIGSOUTH,85,0,Auburn University,Winthrop University,145936,11355,11591,22946,14997002,83.1,68.3,15692,1063,2110,3173,1619253,77.3,71.5,34,130244,10292,9481,19773,13377749,5.8,-3.2,1
f10ca69a-7f65-453a-ad0b-3c00e7f5ed21,2017,False,2017-12-06 00:00:00.000000 UTC,False,6405.0,30605,Stegeman Coliseum,10523.0,Georgia,4f4b0771-994c-4126-822d-7525aaa00f65,UGA,SEC,87,0,Winthrop,ca441726-0c57-4456-b1e7-fff098484fb5,WIN,BIGSOUTH,82,0,University of Georgia,Winthrop University,140155,11938,16820,28758,10306498,74.7,74.7,15692,1063,2110,3173,1619253,77.3,71.5,5,124463,10875,14710,25585,8687245,-2.6,3.2,1
8416e1a0-3e68-45ef-b1af-6121e9b83e86,2017,False,2017-12-16 19:00:00.000000 UTC,False,,36104,Dunn-Oliver Acadome,7400.0,Alabama State,267d417a-8f85-4c87-a15a-068c089a74c6,ALST,SWAC,80,0,Winthrop,ca441726-0c57-4456-b1e7-fff098484fb5,WIN,BIGSOUTH,88,0,Alabama State University,Winthrop University,7441,1095,1947,3042,1068356,68.6,69.4,15692,1063,2110,3173,1619253,77.3,71.5,-8,-8251,32,-163,-131,-550897,-8.7,-2.1,0
4a016a9b-f22d-4261-8a2e-5972b50fa387,2017,False,2017-11-30 00:00:00.000000 UTC,False,1351.0,29613,Timmons Arena,4000.0,Furman,ca5318f2-48eb-4f6b-896a-966b900aa42f,FUR,SOUTHERN,74,0,Winthrop,ca441726-0c57-4456-b1e7-fff098484fb5,WIN,BIGSOUTH,93,0,Furman University,Winthrop University,34941,928,1331,2259,4374444,79.5,75.9,15692,1063,2110,3173,1619253,77.3,71.5,-19,19249,-135,-779,-914,2755191,2.2,4.4,0
6cf9ab2f-cbf4-4bcb-a4dd-8cd853589709,2017,False,2018-01-25 00:00:00.000000 UTC,True,1737.0,23707,Willett Hall,1807.0,Longwood,600aad0e-85e7-4db8-be0b-94ba02a08e55,LONG,BIGSOUTH,78,0,Winthrop,ca441726-0c57-4456-b1e7-fff098484fb5,WIN,BIGSOUTH,95,0,Longwood University,Winthrop University,19716,878,1991,2869,2789028,74.7,68.5,15692,1063,2110,3173,1619253,77.3,71.5,-17,4024,-185,-119,-304,1169775,-2.6,-3.0,0
0f995888-4a31-4400-b505-25aeb7501004,2017,False,2017-12-22 18:00:00.000000 UTC,False,8282.0,30605,Stegeman Coliseum,10523.0,Georgia,4f4b0771-994c-4126-822d-7525aaa00f65,UGA,SEC,84,0,Temple,8598d1b6-106b-4083-a512-2e495729525a,TEM,AAC,66,0,University of Georgia,Temple University,140155,11938,16820,28758,10306498,74.7,74.7,81705,9531,12387,21918,8606016,70.9,72.9,18,58450,2407,4433,6840,1700482,3.8,1.8,1
b1a9928a-8188-495a-a3f4-c88ad45a2119,2017,False,2018-02-10 17:00:00.000000 UTC,True,2576.0,33620,USF Sun Dome,10411.0,South Florida,55af9c69-3675-4b9b-a882-96640b782fff,USF,AAC,55,0,Temple,8598d1b6-106b-4083-a512-2e495729525a,TEM,AAC,73,0,University of South Florida,Temple University,56559,12671,17010,29681,6301950,75.7,69.3,81705,9531,12387,21918,8606016,70.9,72.9,-18,-25146,3140,4623,7763,-2304066,4.8,-3.6,0
582efe88-b4eb-412f-a0b0-6d1660f4796c,2017,False,2017-12-30 23:00:00.000000 UTC,True,3370.0,77004,Health & PE Arena,8100.0,Houston,1f99a164-d593-4d81-85d5-0d7889d6f486,HOU,AAC,76,0,Temple,8598d1b6-106b-4083-a512-2e495729525a,TEM,AAC,73,0,University of Houston,Temple University,134093,12597,14466,27063,11117868,73.5,57.6,81705,9531,12387,21918,8606016,70.9,72.9,3,52388,3066,2079,5145,2511852,2.6,-15.3,1
031fe4f2-6a76-4104-8fe5-b9ba6b6b8e10,2017,True,2017-11-20 02:30:00.000000 UTC,False,2263.0,29424,TD Arena,5100.0,Clemson,dcf5c2e7-c227-4c20-af26-715d5f859412,CLEM,ACC,60,0,Temple,8598d1b6-106b-4083-a512-2e495729525a,TEM,AAC,67,0,Clemson University,Temple University,110795,10225,11489,21714,8587001,77.4,71.2,81705,9531,12387,21918,8606016,70.9,72.9,-7,29090,694,-898,-204,-19015,6.5,-1.7,0
9ad528a7-ec08-4562-8165-ce1ce296602e,2017,False,2017-11-26 22:00:00.000000 UTC,False,2855.0,19141,Tom Gola Arena,3400.0,La Salle,ad9a3e21-4585-4e35-8946-290fe4a16f18,LAS,A10,87,0,Temple,8598d1b6-106b-4083-a512-2e495729525a,TEM,AAC,83,0,La Salle University,Temple University,23071,760,1234,1994,3576933,72.7,73.1,81705,9531,12387,21918,8606016,70.9,72.9,4,-58634,-8771,-11153,-19924,-5029083,1.8,0.2,1
26e99238-b982-4e12-8ace-71052023953a,2017,False,2018-02-04 20:00:00.000000 UTC,True,1508.0,70118,Devlin Fieldhouse,4100.0,Tulane,399ad7fb-de60-45a6-a71f-d26e00f1a4ec,TULN,AAC,76,0,Temple,8598d1b6-106b-4083-a512-2e495729525a,TEM,AAC,83,0,Tulane University of Louisiana,Temple University,17815,3104,4977,8081,5949218,81.9,80.0,81705,9531,12387,21918,8606016,70.9,72.9,-7,-63890,-6427,-7410,-13837,-2656798,11.0,7.1,1
247f4ef9-dd0d-4e25-a767-c12cc03ab1ee,2017,False,2018-02-16 00:00:00.000000 UTC,True,10506.0,67260,Charles Koch Arena,10506.0,Wichita State,f38b58de-3273-4723-a78b-2f918e9aa2d5,WICH,AAC,93,19,Temple,8598d1b6-106b-4083-a512-2e495729525a,TEM,AAC,86,0,Wichita State University,Temple University,114199,3661,4610,8271,9449413,72.8,73.1,81705,9531,12387,21918,8606016,70.9,72.9,7,32494,-5870,-7777,-13647,843397,1.9,0.2,1
6aef1e2a-d33f-4ee2-8fab-dd5ca5cc10bc,2017,True,2018-03-10 00:00:00.000000 UTC,False,8680.0,32801,Amway Center,18846.0,Wichita State,f38b58de-3273-4723-a78b-2f918e9aa2d5,WICH,AAC,89,11,Temple,8598d1b6-106b-4083-a512-2e495729525a,TEM,AAC,81,0,Wichita State University,Temple University,114199,3661,4610,8271,9449413,72.8,73.1,81705,9531,12387,21918,8606016,70.9,72.9,8,32494,-5870,-7777,-13647,843397,1.9,0.2,1
2d8858e5-ec9e-49bb-92fc-24851b90eb96,2017,False,2017-11-12 23:00:00.000000 UTC,False,13404.0,72701,Bud Walton Arena,19368.0,Arkansas,c70c23c4-ab09-4797-a1af-792c848ab17f,ARK,SEC,101,0,Bucknell,98d2123a-c7b9-4b5f-8a81-43f76d8537dc,BUCK,PATRIOT,73,0,University of Arkansas,Bucknell University,323875,10440,12955,23395,13804715,77.8,79.8,16452,1796,1935,3731,3229655,65.2,67.2,28,307423,8644,11020,19664,10575060,12.6,12.6,1
ceeb07bc-97da-4d8e-82f7-103dcc88b888,2017,True,2018-03-16 23:10:00.000000 UTC,False,20314.0,48201,Little Caesars Arena,21000.0,Michigan State,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,MSU,BIG10,82,5,Bucknell,98d2123a-c7b9-4b5f-8a81-43f76d8537dc,BUCK,PATRIOT,78,0,Michigan State University,Bucknell University,207158,17203,18669,35872,16395751,72.9,66.1,16452,1796,1935,3731,3229655,65.2,67.2,4,190706,15407,16734,32141,13166096,7.7,-1.1,1
33a402b5-dbeb-4f1b-a34f-05117073b2e6,2017,False,2018-01-16 00:00:00.000000 UTC,True,819.0,13346,Cotterell Court,1750.0,Colgate,80a19b57-d6ab-4bee-934f-33a72c2e958a,COLG,PATRIOT,51,0,Bucknell,98d2123a-c7b9-4b5f-8a81-43f76d8537dc,BUCK,PATRIOT,63,0,Colgate University,Bucknell University,15288,1383,1729,3112,2750547,71.4,64.1,16452,1796,1935,3731,3229655,65.2,67.2,-12,-1164,-413,-206,-619,-479108,6.2,-3.1,0
a7432a6b-a681-40e0-ac3b-f988b1e66035,2017,False,2017-12-20 00:00:00.000000 UTC,False,5501.0,23173,Robins Center,7201.0,Richmond,9b66e1e0-aace-4671-9be2-54c8acf5ecfc,RICH,A10,78,0,Bucknell,98d2123a-c7b9-4b5f-8a81-43f76d8537dc,BUCK,PATRIOT,86,0,University of Richmond,Bucknell University,100567,1368,1585,2953,6187344,71.9,66.3,16452,1796,1935,3731,3229655,65.2,67.2,-8,84115,-428,-350,-778,2957689,6.7,-0.9,0
82c22865-7d67-422a-ad16-1aa9c081084f,2017,False,2018-01-28 17:00:00.000000 UTC,True,900.0,2215,Case Gym,1800.0,Boston University,de9a0e19-b83c-4b98-a6da-81c110cb364b,BU,PATRIOT,79,0,Bucknell,98d2123a-c7b9-4b5f-8a81-43f76d8537dc,BUCK,PATRIOT,91,0,Boston University,Bucknell University,11559,7245,10170,17415,3017607,66.5,66.5,16452,1796,1935,3731,3229655,65.2,67.2,-12,-4893,5449,8235,13684,-212048,1.3,-0.7,1
16555d9a-bf96-4ed0-9b53-acc6178ae4ca,2017,False,2017-11-11 01:30:00.000000 UTC,False,3159.0,7764,OceanFirst Bank Center,4100.0,Monmouth,3db7336c-c18a-441b-912e-e2a4408f12ea,MONM,MAAC,79,0,Bucknell,98d2123a-c7b9-4b5f-8a81-43f76d8537dc,BUCK,PATRIOT,78,0,Monmouth University,Bucknell University,20618,1333,2326,3659,3013419,72.4,72.6,16452,1796,1935,3731,3229655,65.2,67.2,1,4166,-463,391,-72,-216236,7.2,5.4,1
1730d963-9049-4fa9-8517-85bdb8d01faf,2017,False,2017-12-06 00:00:00.000000 UTC,False,779.0,2115,Matthews Arena,6000.0,Northeastern,93df9b18-e9fc-42a7-bb45-a736c203b4dc,NE,COLONIAL,82,0,Bucknell,98d2123a-c7b9-4b5f-8a81-43f76d8537dc,BUCK,PATRIOT,64,0,Northeastern University,Bucknell University,11301,7100,9072,16172,3733297,69.4,72.3,16452,1796,1935,3731,3229655,65.2,67.2,18,-5151,5304,7137,12441,503642,4.2,5.1,1
28487a91-0ca0-4c63-8cd1-f83f39a8d4c1,2017,False,2018-02-06 00:00:00.000000 UTC,True,1126.0,18015,Stabler Arena,6000.0,Lehigh,508f503f-dc57-4f4c-a01e-4f195e5c05c8,LEH,PATRIOT,92,0,Bucknell,98d2123a-c7b9-4b5f-8a81-43f76d8537dc,BUCK,PATRIOT,89,0,Lehigh University,Bucknell University,13574,2998,2552,5550,2105777,72.7,71.0,16452,1796,1935,3731,3229655,65.2,67.2,3,-2878,1202,617,1819,-1123878,7.5,3.8,1
e95628ea-61f1-4807-aca9-8f4b257fef2d,2017,False,2018-01-09 00:00:00.000000 UTC,True,986.0,18042,Kirby Sports Center,3500.0,Lafayette,6af02334-9ac3-452f-bcf4-20abdb72bd07,LAF,PATRIOT,75,0,Bucknell,98d2123a-c7b9-4b5f-8a81-43f76d8537dc,BUCK,PATRIOT,80,0,Lafayette College,Bucknell University,20094,1355,1357,2712,2347981,62.8,67.3,16452,1796,1935,3731,3229655,65.2,67.2,-5,3642,-441,-578,-1019,-881674,-2.4,0.1,1
465c508b-54e3-446d-b0c7-c90d81349213,2017,False,2017-12-29 23:00:00.000000 UTC,False,14797.0,48824,Jack Breslin Students Events Center,16280.0,Michigan State,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,MSU,BIG10,111,2,Cleveland State,e30c0417-b220-424e-886e-dd1249e2ca5a,CLEV,HORIZON,61,0,Michigan State University,Cleveland State University,207158,17203,18669,35872,16395751,72.9,66.1,30241,3578,4204,7782,2658162,75.5,72.8,50,176917,13625,14465,28090,13737589,-2.6,-6.7,1
915a7212-cbbf-4afc-a817-7e0fc5e45953,2017,True,2018-03-06 00:00:00.000000 UTC,False,5398.0,48201,Little Caesars Arena,21000.0,Oakland,aeaaef0d-5238-414e-ac04-c55a22cba208,OAK,HORIZON,43,0,Cleveland State,e30c0417-b220-424e-886e-dd1249e2ca5a,CLEV,HORIZON,44,0,Oakland University,Cleveland State University,33199,4217,6004,10221,2346417,76.4,73.2,30241,3578,4204,7782,2658162,75.5,72.8,-1,2958,639,1800,2439,-311745,0.9,0.4,0
65d481e8-3ff4-44a7-864d-a2703d5fc649,2017,False,2018-01-13 00:00:00.000000 UTC,True,3156.0,48309,Athletics Center O'rena,3000.0,Oakland,aeaaef0d-5238-414e-ac04-c55a22cba208,OAK,HORIZON,81,0,Cleveland State,e30c0417-b220-424e-886e-dd1249e2ca5a,CLEV,HORIZON,68,0,Oakland University,Cleveland State University,33199,4217,6004,10221,2346417,76.4,73.2,30241,3578,4204,7782,2658162,75.5,72.8,13,2958,639,1800,2439,-311745,0.9,0.4,0
7a851bff-5086-48c8-b334-441f8df3e57f,2017,True,2018-03-04 01:00:00.000000 UTC,False,6276.0,48201,Little Caesars Arena,21000.0,Northern Kentucky,ab9a1315-293f-42d3-a164-860216e81576,NKU,HORIZON,80,0,Cleveland State,e30c0417-b220-424e-886e-dd1249e2ca5a,CLEV,HORIZON,89,0,Northern Kentucky University,Cleveland State University,52751,2958,4162,7120,2537322,74.8,73.2,30241,3578,4204,7782,2658162,75.5,72.8,-9,22510,-620,-42,-662,-120840,-0.7,0.4,1
39dd221e-6634-48f6-b47c-ae05ba2b1592,2017,False,2018-01-16 00:30:00.000000 UTC,True,3812.0,41099,BB&T Arena at Northern Kentucky,9400.0,Northern Kentucky,ab9a1315-293f-42d3-a164-860216e81576,NKU,HORIZON,70,0,Cleveland State,e30c0417-b220-424e-886e-dd1249e2ca5a,CLEV,HORIZON,55,0,Northern Kentucky University,Cleveland State University,52751,2958,4162,7120,2537322,74.8,73.2,30241,3578,4204,7782,2658162,75.5,72.8,15,22510,-620,-42,-662,-120840,-0.7,0.4,1
160d0d6d-3f50-4953-8102-71b52a995c24,2017,False,2018-02-25 00:00:00.000000 UTC,True,5483.0,44555,Beeghly Center,6300.0,Youngstown State,da7d41bc-48b0-4a04-948f-792d6470bcb5,YSU,HORIZON,94,0,Cleveland State,e30c0417-b220-424e-886e-dd1249e2ca5a,CLEV,HORIZON,99,0,Youngstown State University,Cleveland State University,51909,3149,3712,6861,2017741,81.2,70.9,30241,3578,4204,7782,2658162,75.5,72.8,-5,21668,-429,-492,-921,-640421,5.7,-1.9,0
2dc72ee0-be00-4b1e-ab5d-d05185ccd860,2017,False,2017-12-07 00:00:00.000000 UTC,False,1923.0,49008,University Arena,5421.0,Western Michigan,f2164f01-2cbc-4967-bb1c-93656d790921,WMU,MAC,78,0,Cleveland State,e30c0417-b220-424e-886e-dd1249e2ca5a,CLEV,HORIZON,67,0,Western Michigan University,Cleveland State University,24845,5623,5751,11374,2141943,71.3,74.9,30241,3578,4204,7782,2658162,75.5,72.8,11,-5396,2045,1547,3592,-516219,-4.2,2.1,1
c8b3c452-cb90-4cc0-b924-ed0cf03d851e,2017,False,2017-12-20 00:00:00.000000 UTC,False,934.0,14109,Gallagher Center,2400.0,Niagara,f7575278-12ec-494a-b544-427c1759d43d,NIAG,MAAC,79,0,Cleveland State,e30c0417-b220-424e-886e-dd1249e2ca5a,CLEV,HORIZON,77,0,Niagara University,Cleveland State University,13379,920,1702,2622,2387415,72.5,72.1,30241,3578,4204,7782,2658162,75.5,72.8,2,-16862,-2658,-2502,-5160,-270747,-3.0,-0.7,1
115e6d72-7b78-4d5d-81cc-0433c376c32c,2017,False,2017-11-21 00:00:00.000000 UTC,False,2907.0,27858,Minges Coliseum,8000.0,East Carolina,a601205f-3bfe-4052-ac0b-b8f18cf3efd3,ECU,AAC,72,0,Cleveland State,e30c0417-b220-424e-886e-dd1249e2ca5a,CLEV,HORIZON,69,0,East Carolina University,Cleveland State University,66847,7515,10070,17585,4396277,69.3,70.3,30241,3578,4204,7782,2658162,75.5,72.8,3,36606,3937,5866,9803,1738115,-6.2,-2.5,1
2f68db22-d4d0-43bf-9e22-506da819a468,2017,False,2017-11-14 00:00:00.000000 UTC,False,2116.0,33620,USF Sun Dome,10411.0,South Florida,55af9c69-3675-4b9b-a882-96640b782fff,USF,AAC,53,0,Morgan State,576b816b-5b9a-4768-a62b-f8435a8272c2,MORG,MEAC,63,0,University of South Florida,Morgan State University,56559,12671,17010,29681,6301950,75.7,69.3,15776,2608,4398,7006,1982520,72.7,77.5,-10,40783,10063,12612,22675,4319430,3.0,-8.2,0
aa08a366-b851-47d4-b2dd-a795b4628072,2017,False,2017-11-19 00:30:00.000000 UTC,False,11698.0,26506,WVU Coliseum,14000.0,West Virginia,f770d3a2-221c-49ce-9c7a-680f7417fe9e,WVU,BIG12,111,24,Morgan State,576b816b-5b9a-4768-a62b-f8435a8272c2,MORG,MEAC,48,0,West Virginia University,Morgan State University,204064,8514,9029,17543,11185351,69.8,76.8,15776,2608,4398,7006,1982520,72.7,77.5,63,188288,5906,4631,10537,9202831,-2.9,-0.7,1
e27f5231-a009-4248-8fc9-fb0813518c07,2017,False,2017-12-07 00:00:00.000000 UTC,False,2456.0,21252,SECU Arena,5250.0,Towson,6f3eec09-2918-4739-a0e8-5d79e14a8332,TOWS,COLONIAL,82,0,Morgan State,576b816b-5b9a-4768-a62b-f8435a8272c2,MORG,MEAC,78,0,Towson University,Morgan State University,27027,6047,8722,14769,2478685,67.5,63.6,15776,2608,4398,7006,1982520,72.7,77.5,4,11251,3439,4324,7763,496165,-5.2,-13.9,1
629083d9-d6e9-4895-9e58-5ae86500aadf,2017,False,2018-03-02 00:30:00.000000 UTC,True,997.0,19901,Memorial Hall Gym,3000.0,Delaware State,ffa04cde-aa2d-4e91-b2cd-bde2bfed44de,DSU,MEAC,87,0,Morgan State,576b816b-5b9a-4768-a62b-f8435a8272c2,MORG,MEAC,80,0,Delaware State University,Morgan State University,12273,1332,2674,4006,1126714,70.6,71.0,15776,2608,4398,7006,1982520,72.7,77.5,7,-3503,-1276,-1724,-3000,-855806,-2.1,-6.5,1
5cd2aecc-f7f1-4596-8f24-7dc36a10c94a,2017,False,2017-12-23 00:00:00.000000 UTC,False,2582.0,22030,EagleBank Arena,10000.0,George Mason,e76479d0-a768-46d2-89bf-7b9dae12bec8,GMU,A10,86,0,Morgan State,576b816b-5b9a-4768-a62b-f8435a8272c2,MORG,MEAC,79,0,George Mason University,Morgan State University,57348,10783,10584,21367,5232391,71.0,65.9,15776,2608,4398,7006,1982520,72.7,77.5,7,41572,8175,6186,14361,3249871,-1.7,-11.6,1
